"Indicatif","HeureStart","HeureStop","TempsAttentePiste","TempsArretTotal"
2350,70277,71452,60,0
2351,70473,71571,129,0
2353,70907,71878,0,0
2352,70670,71997,118,0
2354,71053,72252,0,0
2355,71342,72431,128,0
2356,71427,72599,0,0
2357,71777,72732,0,0
2358,71811,72992,0,0
2360,72222,73161,0,0
2359,72190,73445,60,0
2362,72574,73624,125,0
2361,72472,73743,56,0
2364,72919,73922,97,0
2363,72761,74101,162,0
2366,73268,74229,0,0
2365,73065,74348,81,0
2367,73347,74560,0,0
2368,73617,74679,92,0
2369,73632,74798,66,0
2371,73967,74917,7,0
2370,73924,75107,0,0
2373,74316,75286,0,0
2372,74205,75465,115,0
2375,74657,75624,0,0
2374,74490,75743,101,0
2376,74788,75965,60,0
2377,75009,76084,112,0
2378,75091,76271,0,0
2379,75355,76390,73,0
2380,75381,76584,0,0
2382,75699,76703,42,0
2381,75650,76853,0,0
2384,76501,77526,60,0
2383,76373,77645,82,0
2386,77291,78262,0,0
2385,77103,78381,68,0
2387,77818,79067,60,0
2388,78095,79186,142,0
2389,78556,79751,0,0
2390,78898,79870,3,0
2391,79271,80475,0,0
2392,79691,80701,60,0
2393,80594,81803,0,0
2394,81043,82071,60,0
2395,81926,83121,0,0
2396,82394,83350,0,0
2397,83266,84417,0,0
2398,83743,84688,0,0
2399,85375,137,0,0
2400,85944,490,0,0
2401,1096,2233,60,0
2402,1747,2711,0,0
2403,4761,5940,0,0
2404,5393,6357,0,0
2405,11777,12991,0,0
2406,12488,13502,60,0
2407,13401,14583,0,0
2408,14110,15080,0,0
2409,15017,16192,60,0
2410,15739,16753,60,0
2411,17009,18215,0,0
2412,17716,18675,0,0
2413,18985,20115,60,0
2415,19681,20651,0,0
2414,19599,20785,0,0
2417,20241,21240,60,0
2416,20196,21359,55,0
2418,20797,21826,60,0
2419,20798,22056,60,0
2420,21349,22364,60,0
2421,21413,22545,0,0
2422,21909,22834,0,0
2423,22046,23246,0,0
2424,22541,23499,0,0
2425,22618,23712,0,0
2426,23164,24119,0,0
2427,23185,24392,0,0
2429,23783,24752,0,0
2428,23750,25024,60,0
2431,24408,25337,0,0
2430,24331,25516,68,0
2433,25037,26060,60,0
2432,24898,26239,162,0
2435,25656,26602,0,0
2434,25460,26781,159,0
2436,25890,27133,60,0
2437,26160,27312,185,0
2438,26323,27455,0,0
2439,26664,27574,11,0
2440,26760,27973,0,0
2441,27169,28127,0,0
2442,27209,28453,60,0
2444,27676,28635,0,0
2443,27657,28831,0,0
2446,28164,29129,0,0
2445,28096,29303,0,0
2448,28667,29617,0,0
2447,28542,29799,60,0
2450,29178,30133,0,0
2449,28993,30252,90,0
2452,29516,30465,0,0
2451,29361,30644,85,0
2454,29869,30870,60,0
2453,29720,30989,82,0
2456,30209,31178,0,0
2455,30098,31306,0,0
2458,30551,31479,0,0
2457,30469,31682,0,0
2460,30897,31922,60,0
2459,30826,32041,44,0
2462,31229,32193,0,0
2461,31193,32407,0,0
2464,31578,32534,0,0
2463,31560,32734,0,0
2465,31924,32895,0,0
2466,31944,33218,60,0
2467,32267,33337,104,0
2468,32308,33535,60,0
2469,32608,33714,139,0
2470,32679,33935,60,0
2471,32924,34114,222,0
2473,33235,34233,88,0
2472,32967,34352,191,0
2474,33270,34471,46,0
2475,33544,34590,93,0
2476,33563,34824,60,0
2477,33848,34943,138,0
2478,33873,35062,100,0
2479,34153,35181,70,0
2480,34179,35417,60,0
2481,34455,35536,122,0
2482,34474,35741,60,0
2483,34760,35920,218,0
2484,34764,36039,97,0
2486,35078,36218,175,0
2485,35062,36337,116,0
2488,35393,36456,142,0
2487,35356,36635,104,0
2490,35703,36754,81,0
2489,35658,36873,8,0
2492,36013,36992,56,0
2491,35943,37153,0,0
2494,36280,37272,45,0
2493,36221,37436,0,0
2495,36546,37615,120,0
2496,36610,37822,60,0
2497,36810,38001,221,0
2499,37074,38120,101,0
2498,37003,38239,44,0
2500,37336,38358,97,0
2502,37596,38612,60,0
2501,37399,38791,208,0
2504,37857,38910,102,0
2503,37802,39029,38,0
2505,38123,39148,62,0
2507,38384,39337,0,0
2506,38181,39516,138,0
2509,38649,39695,89,0
2508,38556,39874,140,0
2510,38918,39993,164,0
2512,39183,40206,60,0
2511,38940,40325,171,0
2514,39452,40444,41,0
2513,39333,40563,51,0
2515,39708,40742,68,0
2516,39727,40907,0,0
2518,40139,41145,60,0
2517,39969,41324,152,0
2519,40204,41443,41,0
2521,40572,41622,88,0
2520,40444,41741,111,0
2522,40681,41860,16,0
2524,41008,41979,42,0
2523,40925,42098,21,0
2525,41153,42338,0,0
2527,41442,42517,132,0
2526,41396,42636,97,0
2528,41634,42830,0,0
2530,41873,42949,118,0
2529,41870,43068,19,0
2532,42304,43272,0,0
2531,42134,43391,80,0
2533,42377,43539,0,0
2535,42735,43737,60,0
2534,42633,43916,74,0
2536,42870,44095,68,0
2538,43167,44274,146,0
2537,43113,44393,82,0
2541,43598,44513,0,0
2539,43330,44632,97,0
2540,43580,44751,40,0
2543,43991,45000,60,0
2542,43839,45119,92,0
2544,44097,45277,0,0
2546,44391,45456,142,0
2545,44359,45575,29,0
2548,44781,45808,60,0
2547,44625,45927,115,0
2549,44882,46046,96,0
2551,45180,46165,29,0
2550,45131,46381,60,0
2553,45566,46500,15,0
2552,45384,46619,30,0
2554,45643,46912,60,0
2556,45954,47031,127,0
2555,45909,47150,136,0
2558,46353,47299,0,0
2557,46178,47478,97,0
2559,46439,47627,0,0
2561,46751,47746,56,0
2560,46698,47889,0,0
2563,47144,48093,0,0
2562,46947,48272,164,0
2564,47173,48451,78,0
2566,47555,48570,46,0
2565,47395,48689,143,0
2567,47625,48889,60,0
2569,47956,49008,88,0
2568,47851,49127,73,0
2570,48075,49345,60,0
2572,48356,49464,161,0
2571,48295,49643,179,0
2573,48516,49822,132,0
2575,48763,49941,211,0
2574,48756,50060,104,0
2577,49165,50179,81,0
2576,48987,50358,185,0
2578,49242,50477,45,0
2580,49567,50596,76,0
2579,49473,50715,93,0
2581,49681,50881,0,0
2583,49973,51000,61,0
2582,49922,51119,37,0
2585,50370,51272,0,0
2584,50157,51391,58,0
2586,50384,51589,0,0
2588,50776,51741,0,0
2587,50617,51860,61,0
2590,51246,52205,0,0
2589,51060,52324,69,0
2592,51710,52678,0,0
2591,51512,52797,86,0
2594,52178,53143,0,0
2593,51947,53262,113,0
2596,52646,53605,60,0
2595,52401,53724,175,0
2597,52843,54029,0,0
2598,53122,54208,129,0
2599,53290,54457,0,0
2600,53605,54576,30,0
2601,53724,54889,0,0
2602,54074,55039,0,0
2603,54182,55390,0,0
2605,54569,55534,0,0
2604,54538,55775,60,0
2607,55054,56003,0,0
2606,54914,56122,38,0
2608,55284,56488,0,0
2609,55540,56607,101,0
2610,55648,56830,0,0
2612,56025,56961,0,0
2611,56009,57204,0,0
2614,56509,57479,0,0
2613,56392,57598,42,0
2615,56751,58020,60,0
2616,56997,58139,177,0
2617,57129,58377,60,0
2618,57490,58496,66,0
2619,57504,58731,60,0
2621,57981,58915,0,0
2620,57908,59120,0,0
2623,58407,59358,0,0
2622,58385,59565,0,0
2624,58818,59839,60,0
2625,58879,60067,0,0
2626,59228,60246,69,0
2628,59646,60573,0,0
2627,59376,60752,165,0
2630,60058,61014,0,0
2629,59869,61133,62,0
2632,60482,61441,0,0
2631,60358,61560,8,0
2634,60904,61861,0,0
2633,60852,62009,0,0
2635,61315,62297,60,0
2636,61340,62538,0,0
2637,61711,62669,0,0
2639,62102,63073,0,0
2638,61905,63192,106,0
2641,62494,63435,0,0
2640,62482,63665,0,0
2642,62884,63851,0,0
2643,63046,64299,60,0
2644,63277,64418,175,0
2646,63661,64623,0,0
2645,63621,64880,60,0
2647,64043,64999,35,0
2649,64430,65446,60,0
2648,64197,65565,153,0
2651,64825,65783,0,0
2650,64773,66041,60,0
2653,65370,66306,0,0
2652,65329,66540,0,0
2655,65907,66873,0,0
2654,65796,67010,0,0
2656,66236,67331,60,0
2657,66441,67450,63,0
2658,66692,67964,60,0
2659,66987,68143,220,0
2660,67164,68327,0,0
2661,67529,68497,0,0
2662,67613,68764,0,0
2664,68072,69023,0,0
2663,68071,69269,0,0
2666,68608,69599,60,0
2665,68507,69718,9,0
2668,68882,69848,0,0
2667,68768,69967,47,0
2670,69156,70086,15,0
2669,69004,70265,78,0
2672,69432,70455,60,0
2671,69273,70634,163,0
2674,69701,70753,158,0
2673,69506,70872,187,0
2675,69747,71051,218,0
2677,69980,71170,248,0
2676,69975,71349,165,0
2679,70244,71468,271,0
2678,70213,71587,165,0
2681,70518,71706,231,0
2680,70437,71825,217,0
2683,70783,71944,195,0
2682,70665,72063,195,0
2685,71059,72182,170,0
2684,70888,72361,274,0
2687,71337,72540,241,0
2686,71125,72719,391,0
2688,71373,72838,277,0
2689,71609,72957,382,0
2690,71617,73076,274,0
2692,71876,73195,380,0
2691,71835,73314,296,0
2694,72147,73433,318,0
2693,72077,73552,274,0
2696,72470,73671,264,0
2695,72463,73790,149,0
2697,72797,73909,189,0
2698,72831,74028,26,0
2699,73134,74147,76,0
2701,73446,74312,0,0
2700,73218,74491,75,0
2703,73771,74737,0,0
2702,73612,74856,38,0
2705,74089,75041,0,0
2704,73994,75164,0,0
2707,74412,75362,0,0
2706,74372,75619,60,0
2708,74736,75738,31,0
2709,74750,75936,0,0
2710,75065,76055,43,0
2711,75155,76277,0,0
2712,75392,76396,34,0
2714,75715,76677,0,0
2713,75543,76856,134,0
2715,75913,77169,60,0
2716,76553,77566,60,0
2717,76709,77974,60,0
2718,77397,78355,0,0
2719,77517,78778,60,0
2720,78238,79265,60,0
2721,78327,79525,0,0
2722,79074,80101,60,0
2723,79150,80365,0,0
2724,79917,80874,0,0
2725,79970,81146,0,0
2726,81262,82229,0,0
2727,81381,82350,0,0
2728,82610,83571,0,0
2729,82788,84060,60,0
2730,83959,84898,0,0
2731,84196,85336,0,0
2732,86116,686,0,0
2733,86297,1098,0,0
2734,1882,2820,0,0
2735,1997,3256,60,0
2737,5565,6521,0,0
2736,5522,6725,0,0
2738,12535,13560,60,0
2739,12662,13852,0,0
2740,14205,15229,60,0
2741,14256,15460,0,0
2743,15881,16819,0,0
2742,15839,16955,0,0
2744,17732,18754,60,0
2745,17751,18901,0,0
2746,19586,20615,60,0
2747,19673,20886,0,0
2748,20147,21035,0,0
2749,20323,21529,0,0
2750,20701,21660,0,0
2751,20970,22224,60,0
2752,21254,22343,150,0
2754,21807,22766,0,0
2753,21628,22885,107,0
2756,22217,23161,0,0
2755,22141,23403,60,0
2757,22623,23590,0,0
2758,22668,23853,0,0
2759,23018,23976,0,0
2761,23428,24381,0,0
2760,23197,24500,112,0
2763,23836,24797,0,0
2762,23711,24916,1,0
2765,24243,25199,0,0
2764,24238,25433,60,0
2766,24651,25657,60,0
2767,24743,25903,0,0
2768,25065,26022,61,0
2770,25468,26434,0,0
2769,25257,26553,81,0
2771,25706,26973,60,0
2772,26065,27092,107,0
2773,26141,27339,0,0
2775,26666,27672,60,0
2774,26603,27795,0,0
2777,27265,28197,0,0
2776,27062,28316,62,0
2778,27515,28714,0,0
2779,27867,28833,6,0
2780,27987,29259,60,0
2782,28463,29478,60,0
2781,28430,29667,60,0
2784,29058,30078,60,0
2783,28884,30257,174,0
2786,29317,30436,171,0
2785,29162,30615,254,0
2788,29578,30734,206,0
2787,29438,30853,201,0
2790,29841,30972,207,0
2789,29732,31091,188,0
2792,30112,31210,146,0
2791,30011,31389,163,0
2794,30374,31508,225,0
2793,30295,31687,231,0
2796,30637,31806,207,0
2795,30571,31985,240,0
2798,30901,32104,285,0
2797,30854,32223,210,0
2800,31168,32342,268,0
2799,31142,32521,167,0
2801,31429,32640,250,0
2802,31436,32759,198,0
2803,31702,32938,268,0
2805,31963,33057,135,0
2804,31725,33176,238,0
2807,32224,33295,112,0
2806,31992,33474,276,0
2809,32492,33653,246,0
2808,32286,33772,292,0
2810,32545,33891,244,0
2811,32798,34010,271,0
2813,33110,34129,56,0
2812,32978,34248,98,0
2815,33418,34387,0,0
2814,33408,34565,0,0
2816,33726,34695,0,0
2817,33828,34947,0,0
2818,34025,35126,154,0
2820,34337,35366,60,0
2819,34250,35485,25,0
2821,34644,35604,3,0
2822,34694,35878,0,0
2823,34942,36057,146,0
2825,35246,36256,60,0
2824,35122,36375,158,0
2827,35554,36581,60,0
2826,35554,36743,0,0
2828,35865,36922,124,0
2829,36000,37135,0,0
2830,36179,37314,167,0
2831,36454,37595,0,0
2832,36667,37714,97,0
2833,36783,37937,0,0
2835,37156,38108,0,0
2834,37114,38326,0,0
2837,37653,38613,0,0
2836,37437,38732,101,0
2838,37751,38926,0,0
2840,38141,39159,60,0
2839,38081,39278,82,0
2841,38398,39551,0,0
2842,38639,39670,60,0
2843,38723,39933,0,0
2845,39127,40156,60,0
2844,39037,40275,75,0
2846,39362,40563,0,0
2847,39615,40682,102,0
2849,39924,40851,0,0
2848,39684,41030,132,0
2850,40007,41215,60,0
2851,40225,41334,146,0
2853,40534,41485,0,0
2852,40323,41604,79,0
2854,40628,41768,0,0
2855,40844,41887,77,0
2857,41148,42133,60,0
2856,40931,42252,129,0
2859,41451,42465,60,0
2858,41255,42644,219,0
2861,41759,42763,49,0
2860,41565,42882,112,0
2863,42061,43014,0,0
2862,41867,43193,166,0
2865,42369,43339,0,0
2864,42172,43518,161,0
2867,42679,43640,0,0
2866,42492,43759,56,0
2869,42988,43972,60,0
2868,42807,44091,117,0
2871,43298,44327,60,0
2870,43119,44446,128,0
2872,43441,44565,87,0
2873,43655,44684,73,0
2875,44001,45011,60,0
2874,43751,45190,226,0
2876,44064,45309,101,0
2877,44355,45488,194,0
2878,44378,45607,47,0
2880,44706,45726,60,0
2879,44679,45882,0,0
2882,45059,46025,0,0
2881,44992,46229,60,0
2884,45406,46348,3,0
2883,45319,46580,60,0
2886,45755,46770,60,0
2885,45631,46889,69,0
2888,46109,47076,0,0
2887,45941,47255,101,0
2890,46457,47405,0,0
2889,46255,47584,123,0
2891,46566,47753,0,0
2892,46812,47872,103,0
2893,46872,48082,0,0
2894,47137,48201,118,0
2896,47460,48389,0,0
2895,47236,48568,172,0
2898,47771,48687,0,0
2897,47585,48806,22,0
2900,48096,49002,0,0
2899,47933,49121,2,0
2902,48410,49376,0,0
2901,48275,49495,47,0
2904,48728,49697,0,0
2903,48610,49816,2,0
2906,49042,50013,0,0
2905,48963,50142,0,0
2908,49362,50294,0,0
2907,49328,50535,0,0
2910,49686,50714,83,0
2909,49684,50896,0,0
2911,50006,51015,45,0
2912,50032,51241,0,0
2913,50315,51420,137,0
2915,50635,51565,0,0
2914,50379,51684,94,0
2917,50918,51878,0,0
2916,50732,51997,71,0
2919,51196,52165,0,0
2918,51054,52344,83,0
2921,51470,52463,84,0
2920,51380,52582,18,0
2923,51745,52701,19,0
2922,51705,52911,60,0
2925,52026,53030,36,0
2924,52013,53149,23,0
2926,52303,53273,0,0
2927,52329,53598,60,0
2928,52589,53717,175,0
2929,52648,53836,41,0
2930,52872,53955,112,0
2932,53142,54077,0,0
2931,52957,54196,59,0
2934,53419,54440,60,0
2933,53280,54559,79,0
2936,53707,54678,15,0
2935,53591,54857,73,0
2938,53989,55036,81,0
2937,53919,55155,26,0
2940,54257,55274,91,0
2939,54240,55441,0,0
2941,54611,55579,0,0
2942,54646,55827,0,0
2943,54970,56006,80,0
2944,55034,56253,60,0
2945,55327,56432,178,0
2946,55442,56677,60,0
2947,55678,56856,209,0
2949,56037,56975,32,0
2948,55838,57094,59,0
2951,56400,57425,60,0
2950,56256,57544,83,0
2953,56753,57704,0,0
2952,56647,57823,25,0
2955,57105,58060,0,0
2954,57036,58227,0,0
2957,57459,58484,60,0
2956,57442,58663,87,0
2958,57803,58782,8,0
2959,57834,59028,0,0
2961,58285,59237,0,0
2960,58253,59510,60,0
2963,58770,59770,60,0
2962,58667,59949,199,0
2965,59242,60182,0,0
2964,59087,60361,123,0
2967,59716,60681,0,0
2966,59486,60860,173,0
2968,59894,60979,81,0
2969,60190,61192,60,0
2970,60315,61547,60,0
2971,60664,61666,70,0
2972,60724,61884,0,0
2973,61137,62042,0,0
2974,61139,62161,34,0
2976,61611,62546,0,0
2975,61558,62766,0,0
2978,62075,63030,0,0
2977,62014,63196,0,0
2980,62544,63479,0,0
2979,62448,63704,60,0
2982,63006,63976,0,0
2981,62925,64102,0,0
2984,63469,64439,0,0
2983,63368,64567,0,0
2986,63928,64953,60,0
2985,63806,65132,127,0
2988,64390,65304,0,0
2987,64273,65470,0,0
2990,64853,65835,60,0
2989,64728,65954,114,0
2992,65324,66279,0,0
2991,65186,66398,101,0
2994,65799,66824,60,0
2993,65686,66943,97,0
2996,66282,67251,0,0
2995,66189,67370,1,0
2998,66750,67776,60,0
2997,66691,67955,77,0
3000,67224,68186,0,0
2999,67186,68437,60,0
3002,67707,68645,0,0
3001,67697,68915,60,0
3003,68177,69161,60,0
3004,68201,69315,0,0
3005,68651,69620,0,0
3007,68870,69883,60,0
3006,68692,70002,107,0
3009,69094,70181,120,0
3008,69056,70360,121,0
3010,69316,70479,192,0
3012,69536,70598,121,0
3011,69412,70777,153,0
3013,69762,70956,299,0
3015,69983,71075,153,0
3014,69795,71194,229,0
3017,70205,71313,142,0
3016,70158,71432,73,0
3018,70439,71551,167,0
3020,70672,71670,55,0
3019,70515,71789,137,0
3022,70901,71908,61,0
3021,70883,72078,0,0
3023,71122,72197,114,0
3025,71345,72376,193,0
3024,71244,72495,115,0
3026,71569,72674,184,0
3027,71594,72793,79,0
3028,71786,72912,158,0
3030,72002,73031,76,0
3029,71943,73210,80,0
3032,72345,73329,24,0
3031,72305,73512,0,0
3034,72698,73664,0,0
3033,72629,73836,0,0
3036,73050,74065,60,0
3035,72945,74184,38,0
3038,73389,74303,32,0
3037,73270,74541,60,0
3040,73734,74676,0,0
3039,73573,74855,99,0
3042,74095,75066,0,0
3041,73881,75185,98,0
3043,74188,75310,0,0
3044,74448,75429,38,0
3046,74801,75722,0,0
3045,74514,75841,114,0
3047,74854,76060,0,0
3048,75143,76239,153,0
3049,75163,76374,0,0
3051,75488,76493,84,0
3050,75472,76622,0,0
3053,75843,76806,0,0
3052,75769,77014,60,0
3054,76611,77619,60,0
3055,76615,77801,0,0
3056,77378,78321,0,0
3057,77455,78603,0,0
3058,78145,79084,0,0
3059,78305,79554,60,0
3060,78910,79934,60,0
3061,79151,80355,0,0
3062,79682,80706,60,0
3063,79986,81216,60,0
3064,81025,81939,0,0
3065,81423,82681,60,0
3066,82377,83284,0,0
3067,82864,84079,0,0
3068,83722,84687,0,0
3069,84978,86102,0,0
3070,85851,455,60,0
3071,685,1895,0,0
3072,1581,2539,0,0
3073,4323,5417,0,0
3074,5110,6078,0,0
3075,11409,12608,0,0
3076,12148,13083,0,0
3077,13041,14205,0,0
3078,13716,14716,60,0
3079,14712,15964,60,0
3080,15283,16265,60,0
3081,16616,17883,60,0
3082,17264,18295,60,0
3083,18530,19800,60,0
3085,19235,20257,60,0
3084,19096,20436,134,0
3087,19713,20619,0,0
3086,19649,20784,0,0
3088,20196,21185,60,0
3089,20217,21404,60,0
3090,20672,21608,60,0
3091,20786,21994,0,0
3092,21146,22173,124,0
3093,21365,22556,0,0
3094,21623,22735,150,0
3096,22069,23028,0,0
3095,21932,23207,82,0
3098,22522,23535,60,0
3097,22449,23654,7,0
3100,22977,23923,0,0
3099,22973,24205,60,0
3101,23427,24365,0,0
3102,23512,24715,0,0
3103,23872,24894,94,0
3104,24037,25225,0,0
3105,24323,25344,69,0
3107,24774,25723,0,0
3106,24536,25842,102,0
3109,25228,26117,0,0
3108,25063,26236,78,0
3110,25583,26698,0,0
3111,25762,26817,103,0
3113,26289,27254,0,0
3112,26080,27433,158,0
3114,26585,27752,60,0
3115,26818,27931,155,0
3116,27074,28269,0,0
3117,27338,28448,140,0
3118,27571,28750,0,0
3119,27872,28869,29,0
3120,28083,29314,60,0
3121,28396,29493,147,0
3123,28927,29757,0,0
3122,28585,29876,111,0
3125,29304,30266,0,0
3124,29079,30385,106,0
3126,29399,30507,0,0
3127,29687,30639,0,0
3128,29712,30879,0,0
3130,30058,31020,0,0
3129,30004,31272,60,0
3132,30434,31451,88,0
3131,30321,31570,59,0
3133,30632,31838,60,0
3134,30811,31957,176,0
3135,30943,32102,0,0
3136,31193,32281,175,0
3137,31254,32426,0,0
3138,31568,32545,40,0
3139,31580,32815,60,0
3141,31944,32934,19,0
3140,31874,33053,17,0
3143,32317,33298,60,0
3142,32187,33417,28,0
3145,32689,33718,60,0
3144,32504,33837,162,0
3147,32952,34016,93,0
3146,32763,34135,158,0
3148,33032,34254,96,0
3149,33215,34373,187,0
3151,33480,34492,93,0
3150,33288,34611,126,0
3153,33746,34730,28,0
3152,33550,34849,84,0
3155,34018,34986,0,0
3154,33806,35105,109,0
3157,34285,35316,60,0
3156,34065,35495,215,0
3158,34310,35614,213,0
3160,34551,35733,218,0
3159,34550,35852,132,0
3162,34816,35971,241,0
3161,34811,36090,64,0
3164,35074,36209,169,0
3166,35340,36328,136,0
3163,35074,36447,211,0
3165,35327,36566,33,0
3168,35597,36745,180,0
3167,35588,36864,94,0
3170,35859,36983,163,0
3169,35836,37102,58,0
3172,36121,37221,168,0
3171,36096,37340,32,0
3173,36457,37459,74,0
3174,36528,37673,0,0
3175,36792,37852,152,0
3176,36939,38075,0,0
3177,37125,38254,176,0
3179,37457,38469,60,0
3178,37368,38588,18,0
3180,37785,38737,0,0
3181,37789,39001,0,0
3182,38112,39120,61,0
3183,38214,39378,0,0
3184,38445,39557,147,0
3186,38775,39743,0,0
3185,38642,39862,68,0
3188,39108,40071,0,0
3187,39069,40339,60,0
3189,39437,40458,65,0
3190,39499,40709,0,0
3191,39765,40828,92,0
3193,40040,40979,0,0
3192,39931,41174,60,0
3195,40320,41293,21,0
3194,40271,41472,131,0
3196,40594,41651,95,0
3197,40606,41842,60,0
3198,40864,42021,194,0
3200,41137,42140,49,0
3199,40942,42259,149,0
3202,41413,42383,0,0
3201,41289,42502,92,0
3204,41691,42645,0,0
3203,41630,42845,0,0
3205,41964,42964,73,0
3207,42245,43115,0,0
3206,41971,43234,54,0
3209,42518,43533,60,0
3208,42292,43712,212,0
3211,42790,43831,70,0
3210,42611,43950,152,0
3213,43064,44069,37,0
3212,42937,44248,113,0
3215,43334,44367,69,0
3214,43287,44500,0,0
3217,43643,44619,40,0
3216,43613,44854,60,0
3219,43950,44973,63,0
3218,43913,45092,85,0
3221,44250,45211,15,0
3220,44230,45417,0,0
3223,44564,45536,21,0
3222,44542,45753,60,0
3225,44868,45932,191,0
3224,44835,46051,90,0
3226,45170,46170,40,0
3227,45176,46357,0,0
3228,45478,46476,32,0
3229,45510,46609,0,0
3230,45784,46728,3,0
3231,45826,47034,0,0
3232,46083,47153,113,0
3234,46389,47405,60,0
3233,46145,47524,168,0
3235,46484,47643,67,0
3236,46696,47822,157,0
3237,46796,47965,0,0
3238,47001,48084,115,0
3239,47119,48327,0,0
3240,47419,48446,60,0
3241,47442,48594,0,0
3243,47839,48805,0,0
3242,47748,48953,0,0
3244,48082,49196,0,0
3245,48261,49315,91,0
3246,48409,49609,0,0
3247,48684,49728,73,0
3248,48724,49973,60,0
3250,49101,50092,26,0
3249,49068,50271,0,0
3252,49518,50478,0,0
3251,49390,50597,116,0
3254,49927,50894,0,0
3253,49733,51013,88,0
3255,50054,51239,60,0
3256,50347,51358,83,0
3257,50378,51575,0,0
3259,50768,51705,0,0
3258,50706,51898,60,0
3260,51090,52117,60,0
3261,51092,52272,0,0
3262,51423,52391,14,0
3263,51478,52546,0,0
3264,51756,52720,0,0
3265,51889,52976,60,0
3266,52089,53095,54,0
3267,52268,53422,60,0
3268,52417,53541,155,0
3270,52748,53711,0,0
3269,52660,53928,60,0
3272,53069,54107,78,0
3271,53046,54257,0,0
3273,53412,54382,0,0
3274,53440,54617,0,0
3275,53747,54796,103,0
3277,54093,55076,60,0
3276,53821,55195,168,0
3278,54215,55314,14,0
3279,54621,55648,60,0
3280,54722,55882,0,0
3281,55144,56105,0,0
3282,55218,56383,0,0
3283,55667,56662,60,0
3284,55711,56918,0,0
3285,56190,57217,60,0
3286,56214,57422,0,0
3287,56713,57667,0,0
3288,56724,57859,60,0
3290,57241,58210,0,0
3289,57227,58391,0,0
3292,57767,58733,60,0
3291,57744,58852,1,0
3294,58220,59139,0,0
3293,58125,59329,0,0
3296,58664,59607,0,0
3295,58521,59726,46,0
3298,59119,60071,0,0
3297,58910,60250,130,0
3299,59300,60460,0,0
3300,59573,60579,41,0
3301,59701,60915,0,0
3302,60024,61094,102,0
3303,60099,61343,60,0
3304,60477,61462,19,0
3305,60489,61667,0,0
3307,60933,61944,60,0
3306,60896,62093,0,0
3309,61376,62347,0,0
3308,61295,62490,0,0
3310,61759,62779,60,0
3311,61810,62980,0,0
3312,62143,63160,60,0
3313,62316,63472,0,0
3314,62523,63651,172,0
3316,62907,63888,60,0
3315,62829,64007,75,0
3317,63292,64315,60,0
3318,63339,64520,0,0
3319,63674,64639,10,0
3321,64060,65005,0,0
3320,63867,65184,150,0
3323,64446,65477,60,0
3322,64374,65596,94,0
3324,64828,65786,0,0
3325,64894,66101,0,0
3326,65349,66320,0,0
3327,65408,66598,0,0
3328,65869,66781,0,0
3329,65897,67101,0,0
3330,66400,67416,60,0
3331,66401,67660,60,0
3333,66918,67888,0,0
3332,66901,68079,0,0
3335,67450,68368,0,0
3334,67398,68612,0,0
3337,67978,69000,60,0
3336,67908,69119,9,0
3339,68492,69433,0,0
3338,68425,69611,0,0
3341,68912,69929,60,0
3340,68779,70108,119,0
3343,69329,70341,60,0
3342,69126,70460,120,0
3344,69470,70732,60,0
3345,69752,70851,128,0
3346,69825,70970,11,0
3347,70168,71121,0,0
3348,70172,71361,0,0
3350,70594,71515,0,0
3349,70533,71741,0,0
3352,71018,71970,0,0
3351,70889,72094,0,0
3354,71444,72459,60,0
3353,71258,72578,119,0
3355,71624,72886,60,0
3356,71872,73005,177,0
3357,71974,73184,63,0
3358,72292,73303,95,0
3359,72318,73539,60,0
3361,72657,73658,35,0
3360,72591,73777,2,0
3363,73017,73972,0,0
3362,72870,74091,7,0
3364,73155,74396,60,0
3365,73386,74575,220,0
3366,73463,74694,63,0
3368,73759,74813,92,0
3367,73751,74960,0,0
3370,74131,75089,0,0
3369,74042,75288,60,0
3372,74503,75435,0,0
3371,74324,75554,99,0
3373,74622,75773,0,0
3374,74872,75892,58,0
3375,74920,76123,0,0
3377,75246,76242,32,0
3376,75216,76462,60,0
3379,75620,76641,94,0
3378,75508,76820,146,0
3380,75797,77070,60,0
3381,76412,77355,0,0
3382,76563,77738,0,0
3383,77203,78187,60,0
3384,77338,78526,0,0
3385,77994,78927,0,0
3386,78120,79331,0,0
3387,78787,79673,0,0
3388,78890,80103,0,0
3389,79575,80540,0,0
3390,79660,80856,0,0
3391,81026,81966,0,0
3392,81032,82296,60,0
3394,82472,83435,0,0
3393,82417,83554,88,0
3396,83930,84835,0,0
3395,83791,84991,0,0
3398,86039,565,0,0
3397,85859,744,121,0
3399,1519,2767,60,0
3400,1745,2886,175,0
3401,5153,6324,0,0
3402,5454,6503,98,0
3403,12157,13426,60,0
3404,12500,13545,82,0
3406,14055,15010,0,0
3405,13855,15129,68,0
3408,15614,16605,60,0
3407,15549,16752,0,0
3410,17599,18522,0,0
3409,17433,18641,22,0
3411,19312,20486,0,0
3412,19579,20605,69,0
3414,20156,21088,60,0
3413,19870,21207,126,0
3415,20445,21630,60,0
3416,20732,21749,53,0
3417,21009,22208,0,0
3418,21310,22327,82,0
3419,21565,22768,60,0
3420,21886,22887,51,0
3421,22106,23294,0,0
3422,22409,23473,99,0
3423,22613,23671,0,0
