Indicatif,HeureStart,HeureStop,TempsAttentePiste,TempsArretTotal
5176,43928,44907,15,0
5177,44168,45164,58,0
5175,43905,45343,239,0
5179,44404,45462,101,0
5178,44250,45581,117,0
5181,44642,45700,106,0
5182,44885,45879,25,0
5180,44588,46058,259,0
5183,44928,46177,48,0
5186,45360,46296,16,0
5184,45126,46415,334,0
5187,45602,46594,22,0
5188,45612,46713,0,0
5189,45839,46832,29,0
5185,45271,46951,484,0
5190,45951,47130,49,0
5191,46080,47249,251,0
5193,46314,47368,100,0
5194,46550,47547,42,0
5192,46279,47666,197,0
5195,46616,47785,33,0
5196,46785,47964,232,0
5198,47025,48083,102,0
5197,46963,48202,61,0
5199,47345,48321,15,0
5200,47364,48570,0,0
5201,47675,48749,120,0
5203,47997,48920,0,0
5202,47751,49099,164,0
5204,48163,49319,19,0
5205,48325,49438,179,0
5206,48557,49680,38,0
5207,48652,49859,239,0
5209,48974,50038,129,0
5208,48955,50161,0,0
5210,49299,50280,32,0
5211,49361,50575,0,0
5212,49621,50754,170,0
5213,49764,50978,32,0
5214,49952,51097,179,0
5216,50274,51231,0,0
5215,50168,51350,70,0
5218,50596,51523,0,0
5217,50568,51828,60,0
5220,50939,51947,53,0
5219,50862,52126,126,0
5222,51273,52245,32,0
5221,51150,52364,34,0
5224,51614,52624,60,0
5223,51442,52803,146,0
5226,51952,52982,59,0
5225,51748,53161,266,0
5227,52050,53280,18,0
5228,52292,53399,147,0
5229,52340,53518,8,0
5230,52623,53637,48,0
5231,52625,53756,8,0
5233,52960,53876,0,0
5232,52932,54195,60,0
5235,53298,54314,59,0
5234,53233,54433,6,0
5237,53635,54625,60,0
5236,53516,54744,34,0
5239,53985,54987,60,0
5238,53822,55106,72,0
5240,54103,55274,0,0
5241,54313,55393,109,0
5243,54717,55748,60,0
5242,54637,55927,75,0
5244,55116,56046,12,0
5245,55183,56375,0,0
5246,55514,56554,87,0
5247,55700,56922,16,0
5248,55917,57041,179,0
5250,56318,57272,0,0
5249,56225,57391,37,0
5251,56722,57673,0,0
5252,56766,58020,60,0
5253,57128,58139,49,0
5254,57303,58532,27,0
5255,57537,58651,179,0
5257,57935,58947,60,0
5256,57847,59066,20,0
5258,58384,59287,0,0
5259,58404,59616,60,0
5260,58831,59858,60,0
5261,58956,60171,0,0
5262,59282,60350,152,0
5264,59720,60657,0,0
5263,59507,60776,73,0
5266,60165,61089,0,0
5265,60047,61268,82,0
5268,60610,61558,0,0
5267,60598,61794,0,0
5269,61060,62014,0,0
5270,61151,62421,60,0
5271,61505,62540,118,0
5272,61670,62833,0,0
5273,61981,62952,4,0
5274,62184,63395,0,0
5275,62447,63574,178,0
5277,62917,63886,0,0
5276,62704,64005,103,0
5278,63237,64335,0,0
5279,63388,64514,171,0
5281,63855,64819,0,0
5280,63760,64998,60,0
5283,64317,65343,60,0
5282,64265,65462,4,0
5285,64781,65749,0,0
5284,64773,65980,0,0
5286,65259,66227,0,0
5287,65291,66399,0,0
5288,65778,66690,0,0
5289,65796,67062,60,0
5290,66294,67303,60,0
5291,66312,67556,60,0
5292,66801,67753,0,0
5293,66819,68072,60,0
5295,67313,68284,0,0
5294,67300,68423,0,0
5297,67837,68787,0,0
5296,67794,68991,60,0
5299,68354,69271,0,0
5298,68299,69499,0,0
5301,68875,69839,0,0
5300,68794,70066,60,0
5302,69101,70305,5,0
5303,69291,70424,179,0
5304,69414,70615,0,0
5305,69719,70734,50,0
5306,69720,70931,0,0
5308,70135,71130,60,0
5307,70034,71309,92,0
5310,70550,71521,0,0
5309,70344,71700,152,0
5311,70654,71913,60,0
5313,70967,72092,167,0
5312,70962,72271,107,0
5315,71382,72390,45,0
5314,71273,72509,49,0
5316,71589,72696,60,0
5317,71800,72815,54,0
5318,71904,73099,0,0
5319,72214,73218,56,0
5320,72224,73410,0,0
5321,72519,73529,40,0
5322,72521,73706,0,0
5324,72829,73825,37,0
5323,72828,74029,0,0
5326,73142,74148,38,0
5325,73139,74270,0,0
5328,73467,74422,0,0
5327,73447,74654,0,0
5330,73788,74773,26,0
5329,73760,74986,60,0
5332,74106,75105,76,0
5331,74067,75241,0,0
5334,74426,75439,60,0
5333,74395,75574,0,0
5336,74748,75710,0,0
5335,74696,75894,0,0
5338,75055,76013,17,0
5337,74996,76229,60,0
5340,75371,76348,31,0
5339,75314,76500,0,0
5342,75683,76679,85,0
5341,75637,76837,0,0
5344,76367,77395,60,0
5343,76348,77574,64,0
5345,77051,78043,60,0
5346,77078,78349,60,0
5347,77732,78756,60,0
5348,77782,78965,0,0
5349,78422,79377,0,0
5350,78506,79675,0,0
5351,79110,80081,0,0
5352,79233,80423,0,0
5353,79803,80772,0,0
5354,80585,81765,0,0
5355,81114,82081,0,0
5356,81927,83138,0,0
5357,82431,83399,0,0
5358,83283,84554,60,0
5359,83750,84697,0,0
5360,85480,267,0,0
5361,85872,431,0,0
5362,1286,2499,0,0
5363,1603,2618,56,0
5364,4903,6054,0,0
5365,5155,6173,48,0
5367,12138,13061,0,0
5366,11913,13180,68,0
5369,13804,14729,0,0
5368,13549,14908,164,0
5370,15187,16427,60,0
5371,15479,16546,98,0
5372,17142,18330,0,0
5373,17503,18455,0,0
5374,19070,20335,60,0
5375,19535,20485,0,0
5376,19629,20792,0,0
5377,20172,21140,0,0
5378,20196,21377,0,0
5380,20797,21752,0,0
5379,20739,21901,0,0
5382,21422,22441,60,0
5381,21283,22620,147,0
5383,21839,23066,15,0
5384,22059,23185,179,0
5386,22512,23532,60,0
5385,22427,23651,14,0
5387,22959,23900,0,0
5388,23022,24184,0,0
5389,23405,24365,0,0
5390,23602,24779,0,0
5391,23858,24898,74,0
5393,24304,25334,60,0
5392,24191,25513,121,0
5394,24757,25714,0,0
5395,24797,26042,60,0
5396,25205,26162,0,0
5397,25387,26618,41,0
5398,25668,26737,179,0
5400,26124,27070,0,0
5399,25951,27249,118,0
5402,26587,27544,0,0
5401,26488,27756,60,0
5404,27057,28002,0,0
5403,27040,28303,60,0
5405,27518,28475,0,0
5406,27580,28802,60,0
5407,27978,28947,0,0
5408,28114,29276,0,0
5409,28440,29466,60,0
5410,28645,29846,0,0
5411,28909,29965,92,0
5412,29172,30198,60,0
5414,29433,30431,58,0
5413,29196,30550,179,0
5416,29694,30669,15,0
5415,29539,30788,81,0
5418,29953,30967,131,0
5417,29886,31089,0,0
5419,30213,31208,38,0
5420,30224,31412,0,0
5421,30474,31531,88,0
5422,30591,31755,21,0
5423,30728,31874,179,0
5425,30985,32053,122,0
5424,30912,32172,85,0
5426,31252,32291,68,0
5428,31510,32485,18,0
5427,31258,32604,179,0
5430,31773,32783,124,0
5429,31622,32902,67,0
5432,32038,33081,111,0
5431,31958,33200,78,0
5433,32299,33319,49,0
5434,32311,33511,0,0
5435,32555,33630,106,0
5437,32938,33852,0,0
5436,32655,34031,165,0
5438,33094,34234,0,0
5439,33322,34353,82,0
5441,33702,34670,0,0
5440,33542,34789,69,0
5443,34092,35034,0,0
5442,33987,35245,60,0
5445,34471,35432,0,0
5444,34422,35551,2,0
5447,34857,35813,0,0
5446,34857,35974,0,0
5448,35242,36196,0,0
5449,35292,36558,60,0
5450,35625,36677,99,0
5452,36010,36935,0,0
5451,35737,37054,107,0
5453,36191,37367,0,0
5454,36413,37486,111,0
5455,36584,37713,0,0
5456,36817,37832,48,0
5457,36974,38184,0,0
5458,37228,38363,168,0
5459,37390,38560,0,0
5460,37639,38679,71,0
5461,37792,38999,60,0
5462,38055,39118,101,0
5463,38220,39429,0,0
5464,38465,39548,118,0
5465,38622,39825,60,0
5466,38875,40004,162,0
5468,39276,40225,0,0
5467,39030,40404,171,0
5470,39685,40646,0,0
5469,39447,40765,113,0
5471,39851,41029,40,0
5472,40009,41148,179,0
5473,40053,41267,4,0
5475,40336,41386,81,0
5474,40261,41505,51,0
5477,40652,41624,11,0
5476,40482,41743,101,0
5478,40690,41862,40,0
5480,40964,41981,65,0
5479,40900,42166,60,0
5482,41278,42285,41,0
5481,41104,42404,106,0
5485,41587,42523,23,0
5483,41311,42702,205,0
5484,41519,42821,117,0
5486,41717,42940,48,0
5487,41903,43059,235,0
5490,42215,43238,85,0
5489,42161,43417,94,0
5492,42540,43536,106,0
5488,41936,43715,568,0
5495,42856,43834,17,0
5494,42757,43953,17,0
5491,42363,44072,517,0
5496,42976,44251,78,0
5493,42557,44430,661,0
5499,43403,44609,6,0
5497,43173,44728,591,0
5501,43741,44847,165,0
5498,43193,45026,634,0
5500,43492,45145,702,0
5505,44244,45264,53,0
5504,44147,45383,102,0
5502,43774,45502,557,0
5503,43993,45621,672,0
5507,44520,45740,19,0
5508,44747,45859,157,0
5506,44492,45978,541,0
5509,44881,46157,102,0
5511,45252,46276,117,0
5512,45253,46395,3,0
5510,45000,46574,612,0
5515,45757,46753,54,0
5514,45620,46872,43,0
5513,45498,46991,527,0
5516,45980,47110,19,0
5518,46266,47229,2,0
5517,46013,47348,373,0
5520,46517,47467,0,0
5519,46343,47586,66,0
5522,46774,47708,0,0
5521,46722,47913,0,0
5523,47018,48032,43,0
5524,47089,48240,0,0
5525,47467,48437,0,0
5526,47526,48693,0,0
5527,47915,48885,0,0
5528,47956,49152,0,0
5529,48347,49302,0,0
5530,48425,49619,0,0
5531,48794,49738,19,0
5532,48862,50073,60,0
5533,49250,50252,73,0
5534,49289,50459,0,0
5535,49691,50635,0,0
5536,49735,50997,60,0
5537,50134,51116,15,0
5538,50149,51316,0,0
5540,50580,51537,0,0
5539,50578,51803,60,0
5541,50932,51982,115,0
5543,51287,52252,0,0
5542,51053,52371,109,0
5545,51652,52664,60,0
5544,51547,52783,75,0
5547,51997,52952,0,0
5546,51997,53094,0,0
5548,52341,53298,0,0
5550,52696,53645,0,0
5549,52477,53764,107,0
5552,53054,54079,60,0
5551,52952,54198,38,0
5553,53406,54417,60,0
5554,53425,54596,77,0
5555,53758,54775,61,0
5557,54111,55063,0,0
5556,53884,55182,111,0
5559,54560,55497,0,0
5558,54362,55616,90,0
5560,54763,55914,0,0
5561,55002,56033,88,0
5562,55196,56365,0,0
5563,55449,56544,143,0
5564,55619,56818,0,0
5565,55899,56937,94,0
5566,56024,57234,0,0
5567,56347,57413,108,0
5568,56454,57654,0,0
5569,56800,57773,4,0
5570,56870,58094,60,0
5571,57264,58273,62,0
5572,57318,58473,0,0
5573,57709,58669,0,0
5574,57723,58939,60,0
5575,58082,59058,89,0
5576,58207,59402,0,0
5577,58468,59581,146,0
5579,58852,59822,0,0
5578,58684,59941,70,0
5581,59232,60171,0,0
5580,59165,60369,0,0
5582,59616,60586,0,0
5583,59660,60854,0,0
5584,59994,60973,13,0
5585,60141,61391,52,0
5586,60374,61510,179,0
5588,60743,61771,60,0
5587,60628,61890,87,0
5590,61130,62061,0,0
5589,61101,62371,60,0
5591,61505,62490,32,0
5592,61580,62742,0,0
5594,61986,62957,0,0
5593,61957,63228,60,0
5596,62466,63461,60,0
5595,62347,63580,59,0
5598,62936,63884,0,0
5597,62715,64063,175,0
5599,63099,64272,0,0
5600,63409,64391,52,0
5601,63481,64655,60,0
5603,63892,64859,0,0
5602,63873,65038,0,0
5605,64369,65329,0,0
5604,64249,65516,60,0
5606,64617,65812,0,0
5607,64845,65931,116,0
5608,64998,66171,0,0
5609,65338,66298,0,0
5610,65484,66693,0,0
5611,65823,66872,87,0
5612,65975,67160,0,0
5613,66309,67279,22,0
5614,66455,67659,0,0
5615,66806,67838,66,0
5616,66921,68113,0,0
5617,67306,68245,0,0
5618,67390,68578,60,0
5619,67795,68775,60,0
5620,67871,69135,60,0
5621,68286,69254,3,0
5622,68344,69544,0,0
5623,68771,69728,0,0
5624,68826,70002,0,0
5626,69200,70170,0,0
5625,69099,70314,0,0
5627,69369,70583,0,0
5628,69625,70702,110,0
5629,69635,70821,31,0
5631,70043,71066,60,0
5630,69887,71185,116,0
5632,70166,71334,0,0
5634,70473,71513,87,0
5633,70426,71632,86,0
5636,70900,71824,0,0
5635,70674,72003,124,0
5637,70936,72182,63,0
5639,71324,72301,12,0
5638,71194,72420,24,0
5642,71756,72730,9,0
5640,71461,72849,179,0
5641,71726,73028,95,0
5644,72177,73147,9,0
5643,72017,73326,118,0
5646,72522,73485,0,0
5645,72305,73604,88,0
5647,72601,73834,22,0
5648,72865,74013,239,0
5649,72898,74132,35,0
5651,73214,74311,134,0
5650,73183,74430,39,0
5653,73558,74549,64,0
5652,73485,74668,7,0
5655,73908,74854,0,0
5654,73787,74996,0,0
5657,74255,75280,60,0
5656,74076,75399,113,0
5659,74597,75581,29,0
5658,74337,75760,239,0
5660,74640,75879,30,0
5662,74937,75998,109,0
5661,74937,76135,0,0
5664,75272,76314,80,0
5663,75235,76495,60,0
5666,75617,76674,151,0
5665,75530,76793,79,0
5667,75824,77036,60,0
5668,76343,77347,60,0
5669,76624,77885,60,0
5670,77072,78020,0,0
5671,77428,78632,0,0
5672,77810,78835,60,0
5673,78218,79405,0,0
5674,78544,79524,44,0
5676,79266,80216,0,0
5675,79039,80335,88,0
5677,79827,81019,0,0
5678,80714,81742,60,0
5679,81090,82301,0,0
5680,82161,83145,60,0
5681,82338,83505,0,0
5683,83607,84573,0,0
5682,83574,84764,0,0
5685,85851,379,0,0
5684,85676,558,79,0
5686,1345,2527,0,0
5687,1709,2670,0,0
5689,5262,6228,3,0
5688,4984,6407,239,0
5690,11976,13174,0,0
5691,12347,13293,16,0
5692,13628,14779,0,0
5693,13978,14925,0,0
5694,15266,16469,0,0
5695,15613,16588,18,0
5697,17450,18375,0,0
5696,17255,18494,59,0
5699,19290,20245,0,0
5698,19258,20430,0,0
5701,20013,20975,0,0
5700,19836,21154,152,0
5702,20408,21663,60,0
5703,20724,21782,99,0
5704,20987,22186,0,0
5705,21448,22419,0,0
5706,21570,22759,0,0
5708,22171,23141,0,0
5707,22137,23316,0,0
5710,22764,23675,0,0
5709,22686,23922,60,0
5712,23360,24309,0,0
5711,23236,24433,0,0
5714,23958,24926,0,0
5713,23795,25045,67,0
5716,24549,25508,0,0
5715,24342,25687,131,0
5717,24891,26045,0,0
5718,25158,26224,100,0
5719,25440,26578,0,0
5720,25746,26716,0,0
5721,25810,27014,0,0
5723,26205,27174,0,0
5722,26193,27297,0,0
5725,26654,27623,0,0
5724,26556,27767,0,0
5726,26898,27997,0,0
5727,27113,28176,99,0
5728,27276,28531,60,0
5729,27569,28710,172,0
5730,27651,28863,0,0
5732,28025,28990,0,0
5731,28013,29153,0,0
5734,28476,29441,0,0
5733,28384,29560,14,0
5736,28937,29859,0,0
5735,28767,30038,143,0
5738,29226,30256,60,0
5737,29133,30375,51,0
5740,29520,30494,5,0
5739,29510,30685,0,0
5741,29814,30804,36,0
5743,30101,31058,0,0
5742,29905,31177,73,0
5745,30392,31411,60,0
5744,30297,31530,31,0
5746,30677,31649,27,0
5747,30679,31892,0,0
5748,30967,32011,81,0
5750,31255,32222,0,0
5749,31066,32341,106,0
5752,31541,32493,0,0
5751,31461,32631,0,0
5754,31834,32776,0,0
5753,31834,33017,0,0
5755,32124,33196,104,0
5756,32211,33332,0,0
5757,32423,33511,130,0
5759,32776,33743,0,0
5758,32577,33862,73,0
5760,32808,33998,0,0
5761,33015,34177,57,0
5762,33127,34356,259,0
5763,33236,34475,41,0
5764,33445,34654,27,0
5767,33816,34773,11,0
5765,33474,34952,571,0
5766,33655,35071,213,0
5770,34171,35190,52,0
5769,34079,35309,19,0
5768,33878,35428,339,0
5771,34308,35547,94,0
5772,34521,35666,222,0
5773,34534,35785,73,0
5775,34873,35904,81,0
5774,34755,36023,90,0
5776,34978,36174,0,0
5778,35229,36293,113,0
5777,35214,36429,0,0
5779,35420,36608,32,0
5780,35573,36727,217,0
5783,35923,36906,24,0
5781,35638,37025,192,0
5782,35854,37144,113,0
5785,36279,37263,16,0
5784,36074,37382,93,0
5786,36349,37545,0,0
5788,36642,37664,62,0
5787,36611,37817,0,0
5790,37013,37936,4,0
5789,36878,38141,60,0
5791,37151,38387,51,0
5792,37374,38506,179,0
5793,37412,38625,32,0
5795,37732,38804,111,0
5794,37660,38923,96,0
5797,38097,39056,0,0
5796,37907,39175,67,0
5798,38149,39333,0,0
5800,38457,39512,86,0
5799,38408,39631,42,0
5802,38812,39776,0,0
5801,38661,39895,36,0
5803,38921,40103,0,0
5804,39172,40282,146,0
5805,39190,40405,0,0
5807,39528,40524,48,0
5806,39457,40643,53,0
5809,39887,40827,0,0
5808,39724,40946,7,0
5811,40177,41115,0,0
5810,40090,41270,0,0
5813,40459,41479,60,0
5814,40737,41708,30,0
5812,40435,41887,239,0
5816,41030,42006,8,0
5815,40791,42125,146,0
5817,41154,42304,29,0
5818,41319,42423,185,0
5820,41607,42574,0,0
5819,41502,42693,54,0
5822,41895,42860,0,0
5821,41860,42998,0,0
5823,42185,43151,0,0
5825,42473,43462,50,0
5824,42227,43581,179,0
5827,42757,43715,0,0
5826,42572,43834,57,0
5829,43042,44008,0,0
5828,42944,44135,0,0
5831,43328,44327,60,0
5830,43299,44459,0,0
5832,43581,44578,35,0
5833,43613,44779,0,0
5834,43842,44958,157,0
5836,44107,45077,11,0
5835,43931,45196,117,0
5838,44364,45331,0,0
5837,44260,45450,34,0
5840,44632,45601,0,0
5839,44572,45752,0,0
5841,44888,45871,48,0
5842,44892,46056,0,0
5843,45143,46175,86,0
5845,45400,46294,57,0
5844,45205,46413,27,0
5847,45661,46595,0,0
5846,45534,46745,0,0
5849,45919,46864,24,0
5848,45867,47042,0,0
5850,46185,47221,96,0
5851,46187,47372,0,0
5852,46447,47491,74,0
5854,46713,47643,0,0
5853,46499,47762,54,0
5855,46818,47994,50,0
5856,46967,48113,179,0
5858,47382,48391,60,0
5857,47195,48570,171,0
5860,47810,48689,27,0
5859,47589,48808,19,0
5861,47972,49073,60,0
5862,48235,49252,75,0
5863,48348,49558,0,0
5864,48662,49677,50,0
5865,48729,49890,0,0
5866,49077,50046,0,0
5867,49113,50328,0,0
5869,49507,50477,0,0
5868,49469,50654,0,0
5871,49932,50865,0,0
5870,49855,51069,0,0
5873,50352,51320,0,0
5872,50234,51439,7,0
5875,50773,51804,60,0
5874,50607,51923,115,0
5877,51197,52173,21,0
5876,50934,52292,179,0
5878,51253,52496,60,0
5880,51619,52615,60,0
5879,51563,52794,79,0
5882,52047,52986,0,0
5881,51861,53165,125,0
5883,52162,53349,0,0
5884,52456,53468,78,0
5885,52470,53640,0,0
5887,52880,53832,0,0
5886,52784,54014,60,0
5888,53093,54232,0,0
5889,53312,54411,136,0
5890,53421,54644,60,0
5892,53737,54763,75,0
5891,53736,54942,0,0
5894,54159,55119,0,0
5893,54042,55238,1,0
5896,54560,55518,0,0
5895,54529,55730,0,0
5897,54967,55912,0,0
5898,55001,56201,0,0
5899,55375,56345,0,0
5900,55493,56691,0,0
5901,55785,56810,100,0
5903,56190,57115,0,0
5902,55999,57234,70,0
5905,56591,57546,0,0
5904,56474,57733,60,0
5907,56995,57959,0,0
5906,56967,58234,60,0
5908,57404,58420,60,0
5909,57449,58657,0,0
5910,57818,58776,28,0
5911,57932,59158,60,0
5912,58253,59337,142,0
5913,58316,59540,60,0
5915,58687,59659,4,0
5914,58678,59815,0,0
5917,59121,60084,0,0
5916,59055,60255,0,0
5919,59548,60505,0,0
5918,59399,60624,83,0
5921,59982,60942,0,0
5920,59779,61061,76,0
5923,60423,61414,28,0
5922,60160,61593,239,0
5924,60534,61772,81,0
5925,60854,61891,76,0
5926,60903,62103,0,0
5927,61291,62222,20,0
5928,61293,62506,0,0
5929,61738,62757,60,0
5930,61794,63008,0,0
5931,62177,63144,0,0
5932,62274,63467,0,0
5933,62616,63646,90,0
5934,62766,63924,0,0
5935,63053,64103,79,0
5936,63255,64395,0,0
5937,63497,64514,60,0
5939,63938,64867,0,0
5938,63750,65046,113,0
5941,64379,65339,0,0
5940,64248,65458,34,0
5943,64822,65849,60,0
5942,64741,65968,40,0
5944,65230,66399,0,0
5945,65444,66578,165,0
5946,65747,66917,0,0
5947,66072,67036,23,0
5948,66259,67446,0,0
5949,66692,67627,0,0
5950,66787,68057,60,0
5951,67306,68271,0,0
5952,67313,68513,0,0
5954,67919,68863,0,0
5953,67825,69030,0,0
5955,68356,69572,19,0
5956,68547,69691,179,0
5957,68764,69810,115,0
5959,68979,69929,37,0
5958,68873,70048,5,0
5961,69201,70167,19,0
5963,69425,70369,0,0
5960,69161,70488,118,0
5964,69641,70607,13,0
5962,69420,70786,167,0
5965,69705,70965,60,0
5967,69991,71144,12,0
5970,70296,71263,22,0
5966,69866,71382,552,0
5971,70514,71501,29,0
5968,70081,71620,584,0
5972,70544,71739,21,0
5973,70736,71858,178,0
5969,70267,71977,538,0
5977,71183,72156,56,0
5974,70817,72275,250,0
5975,70960,72394,524,0
5978,71399,72573,207,0
5979,71405,72692,92,0
5976,71100,72871,580,0
5981,71667,72990,109,0
5980,71619,73109,534,0
5983,71964,73228,82,0
5982,71833,73347,548,0
5985,72246,73466,29,0
5984,72055,73585,565,0
5987,72478,73704,53,0
5988,72725,73883,4,0
5986,72446,74002,607,0
5989,72833,74121,331,0
5992,73227,74300,111,0
5990,72973,74419,272,0
5994,73620,74538,20,0
5993,73479,74717,29,0
5991,73226,74836,401,0
5995,73724,74955,40,0
5997,74017,75074,87,0
5996,73975,75193,32,0
5999,74409,75367,0,0
5998,74214,75486,105,0
6000,74459,75674,0,0
6002,74800,75853,83,0
6001,74703,75972,58,0
6004,75190,76137,0,0
6003,74952,76316,171,0
6005,75210,76435,27,0
6007,75583,76554,31,0
6006,75440,76673,174,0
6009,75978,76958,37,0
6008,75686,77077,179,0
6011,76732,77671,0,0
6010,76529,77790,70,0
6013,77488,78422,0,0
6012,77363,78541,17,0
6015,78253,79212,0,0
6014,78204,79395,0,0
6016,79005,79929,0,0
6017,79051,80266,0,0
6018,79751,80780,60,0
6019,79884,81086,0,0
6020,81084,82013,0,0
6021,81127,82296,0,0
6023,82412,83352,0,0
6022,82353,83491,0,0
6025,83729,84758,60,0
6024,83580,84937,158,0
6026,85620,441,7,0
6027,85844,560,179,0
6028,1284,2497,0,0
6029,1545,2616,113,0
6030,4765,6039,60,0
6031,5139,6218,123,0
6032,11827,13019,0,0
6033,12144,13138,34,0
6034,13395,14595,60,0
6035,13751,14774,84,0
6036,14938,16133,0,0
6037,15376,16344,0,0
6038,16725,17916,0,0
6039,17192,18134,0,0
6040,18531,19726,0,0
6041,19007,19949,0,0
6042,19117,20368,60,0
6043,19576,20547,0,0
6044,19698,20861,0,0
6045,20135,21071,0,0
6046,20274,21439,0,0
6047,20701,21657,60,0
6048,20860,22133,60,0
6049,21264,22252,56,0
6050,21456,22714,60,0
6051,21825,22833,49,0
6052,22051,23210,0,0
6053,22356,23329,25,0
6055,22891,23823,26,0
6054,22627,23942,179,0
6057,23422,24389,0,0
6056,23194,24508,115,0
6059,23957,24904,0,0
6058,23767,25023,58,0
6061,24496,25522,60,0
6060,24355,25641,73,0
6062,24943,25939,0,0
6063,25034,26118,115,0
6065,25572,26511,0,0
6064,25537,26715,60,0
6067,26096,27123,60,0
6066,25986,27242,108,0
6069,26633,27600,0,0
6068,26429,27779,142,0
6070,26870,28103,60,0
6071,27169,28222,82,0
6072,27331,28552,60,0
6073,27710,28739,60,0
6074,27771,28887,0,0
6076,28248,29179,0,0
6075,28225,29477,60,0
6078,28789,29799,60,0
6077,28680,29918,75,0
6080,29319,30274,0,0
6079,29144,30393,58,0
6082,29512,30512,34,0
6084,29706,30691,32,0
6081,29399,30810,216,0
6086,29914,30929,44,0
6087,30111,31108,59,0
6089,30312,31287,22,0
6083,29632,31466,627,0
6085,29867,31585,556,0
6093,30709,31704,86,0
6090,30382,31823,248,0
6088,30117,31942,614,0
6091,30514,32121,639,0
6094,30903,32240,149,0
6092,30641,32359,506,0
6095,30906,32478,607,0
6096,31105,32597,559,0
6102,31698,32716,47,0
6098,31309,32835,564,0
6097,31162,32954,660,0
6100,31509,33073,618,0
6099,31405,33192,576,0
6107,32315,33311,32,0
6101,31671,33490,642,0
6103,31907,33609,733,0
6105,32110,33728,663,0
6104,31927,33847,712,0
6106,32178,33966,576,0
6109,32505,34085,668,0
6108,32413,34204,625,0
6111,32826,34323,528,0
6110,32788,34502,543,0
6112,33147,34621,516,0
6115,33536,34740,62,0
6116,33791,34859,100,0
6113,33160,35038,663,0
6114,33459,35217,825,0
6117,33910,35336,221,0
6120,34417,35455,74,0
6118,34111,35634,580,0
6122,34734,35753,59,0
6121,34661,35932,80,0
6119,34296,36051,573,0
6124,35051,36170,162,0
6125,35365,36349,22,0
6123,35047,36528,280,0
6126,35426,36647,6,0
6127,35682,36766,138,0
6128,35803,37016,11,0
6129,36004,37135,179,0
6131,36373,37334,0,0
6130,36184,37513,149,0
6133,36745,37696,0,0
6132,36649,37832,0,0
6135,37122,38085,0,0
6134,37110,38317,0,0
6136,37493,38442,0,0
6137,37562,38769,0,0
6138,37867,38888,69,0
6139,38020,39238,23,0
6140,38228,39357,179,0
6142,38581,39536,0,0
6141,38472,39676,0,0
6144,38946,39881,0,0
6143,38917,40106,0,0
6145,39317,40336,60,0
6146,39362,40513,0,0
6147,39682,40704,60,0
6148,39831,40961,0,0
6149,40018,41080,91,0
6150,40142,41363,9,0
6151,40343,41542,239,0
6152,40444,41721,80,0
6153,40675,41840,229,0
6155,41015,42019,35,0
6154,40748,42138,217,0
6156,41044,42257,12,0
6158,41346,42436,158,0
6157,41342,42555,100,0
6160,41681,42674,31,0
6159,41652,42914,60,0
6162,42022,43093,100,0
6161,41950,43272,172,0
6163,42236,43451,16,0
6164,42366,43570,249,0
6166,42696,43689,87,0
6165,42543,43808,76,0
6168,43024,43980,0,0
6167,42845,44159,100,0
6170,43366,44323,0,0
6169,43145,44442,100,0
6171,43451,44633,0,0
6173,43740,44752,79,0
6172,43673,44871,70,0
6175,44116,45070,0,0
6174,43917,45189,78,0
6176,44166,45372,0,0
6178,44492,45551,118,0
6177,44388,45670,73,0
6179,44638,45789,92,0
6180,44863,45968,168,0
6181,44866,46087,71,0
6182,45094,46266,64,0
6183,45223,46385,240,0
6186,45592,46504,4,0
6185,45563,46683,25,0
6184,45339,46802,317,0
6188,45959,46921,1,0
6187,45814,47040,29,0
6191,46326,47232,0,0
6190,46326,47411,30,0
6189,46061,47590,335,0
6193,46698,47769,153,0
6192,46562,47948,175,0
6195,47077,48127,121,0
6194,46816,48246,280,0
6196,47215,48365,18,0
6197,47518,48544,85,0
6198,47599,48863,60,0
6199,47955,48982,69,0
6200,47986,49199,0,0
6201,48388,49318,4,0
6202,48389,49644,60,0
6204,48822,49767,0,0
6203,48790,49990,0,0
6206,49253,50221,0,0
6205,49169,50357,0,0
6208,49693,50623,0,0
6207,49555,50811,60,0
6209,49960,51145,42,0
6210,50137,51264,179,0
6212,50582,51545,0,0
6211,50353,51724,173,0
6214,50988,51941,0,0
6213,50740,52120,178,0
6215,51185,52405,17,0
6216,51405,52524,179,0
6218,51810,52749,0,0
6217,51651,52928,104,0
6220,52217,53169,0,0
6219,52110,53348,77,0
6222,52630,53567,0,0
6221,52591,53686,43,0
6223,53043,54032,60,0
6224,53047,54260,0,0
6225,53445,54379,22,0
6226,53519,54687,0,0
6227,53860,54812,0,0
6229,54270,55241,6,0
6228,53986,55420,239,0
6230,54456,55712,51,0
6231,54699,55831,179,0
6232,54909,56057,0,0
6233,55120,56176,104,0
6235,55541,56508,0,0
6234,55360,56687,116,0
6237,55971,56939,0,0
6236,55794,57058,52,0
6238,56227,57416,43,0
6239,56400,57535,179,0
6241,56820,57826,60,0
6240,56678,57945,72,0
6243,57251,58251,60,0
6242,57121,58370,37,0
6245,57681,58705,60,0
6244,57552,58824,57,0
6247,58034,58991,0,0
6246,57984,59194,0,0
6248,58382,59352,0,0
